void,subject_id,segment,segment_number,mean_heart_rate,rsp_rate,rsp_peak_freq,resp_amp,rsp_power,mean_ibi,rsa,sdnn,avnn,rmssd,nn50,pnn50,filename
,141,A1,4,75.45,15.03,0.25,11.31,16.06,795.26,7.02,45.49,795.26,38.84,16,21.92,subject 141 A1.xlsx
,141,A1,5,79.65,19.23,0.32,4.17,10.09,753.28,5.74,42.38,753.28,31.65,9,11.54,subject 141 A1.xlsx
,141,A1,6,76.91,13.68,0.23,5.5,7.83,780.13,6.31,47.75,780.13,34.35,10,13.33,subject 141 A1.xlsx
,141,A1,7,77.21,15.74,0.26,9.85,12.01,777.11,6.35,46.84,777.11,34.72,8,10.67,subject 141 A1.xlsx
,141,A1,8,76.97,15.19,0.25,4.2,7.11,779.53,6.84,38.67,779.53,34.54,12,16,subject 141 A1.xlsx
,141,A1,9,78.17,14.45,0.24,5.22,14.85,767.53,6.02,39.12,767.53,31.97,7,9.21,subject 141 A1.xlsx
,141,A1,10,81.41,12.76,0.21,10.78,18.44,736.98,5.87,41.92,736.98,28.66,6,7.5,subject 141 A1.xlsx
,141,A2,1,85.43,7.74,0.13,34.04,79.36,702.35,5.87,55.37,702.35,26.36,6,7.23,subject 141 A2.xlsx
,141,A2,2,78.87,12.28,0.2,10.74,15.54,760.76,6.8,70.26,760.76,35.71,9,11.69,subject 141 A2.xlsx
,141,A2,3,78.87,14.61,0.24,7.96,14.99,760.72,6.4,47.2,760.72,32.88,11,14.29,subject 141 A2.xlsx
,141,A2,4,81.57,18.58,0.31,7.09,15.19,735.59,6.22,48.6,735.59,30.68,4,5.06,subject 141 A2.xlsx
,141,A2,5,79.04,16.6,0.28,4.39,6.01,759.1,6.56,36.17,759.1,31.15,7,9.09,subject 141 A2.xlsx
,141,A2,6,80.41,18.3,0.31,5.7,7.04,746.16,5.42,23.23,746.16,25.57,3,3.8,subject 141 A2.xlsx
,141,A2,7,80.07,17.01,0.28,7.73,12.52,749.3,5.83,41.22,749.3,29.23,8,10.26,subject 141 A2.xlsx
,141,A2,8,81.24,15.95,0.27,3.69,4.68,738.58,6.22,39.42,738.58,30.58,9,11.39,subject 141 A2.xlsx
,141,A2,9,80.55,17.95,0.3,6.02,6.35,744.9,5.17,26.33,744.9,26.72,5,6.33,subject 141 A2.xlsx
,141,A2,10,83.44,16.53,0.28,4.85,7.66,719.04,5.41,29.92,719.04,24.05,3,3.7,subject 141 A2.xlsx
,141,A2,11,80.97,13.59,0.23,1.54,3.93,741.01,5.82,34.19,741.01,26.74,4,5.06,subject 141 A2.xlsx
,141,A2,12,79.32,16.56,0.28,3.83,5.37,756.45,6.05,33.38,756.45,27.61,5,7.58,subject 141 A2.xlsx
,141,A3,1,79.04,18.69,0.31,9.45,20.49,759.08,5.49,34.92,759.08,30.71,6,7.79,subject 141 A3.xlsx
,141,A3,2,79.74,17.85,0.3,5.03,6.7,752.41,5.69,29.03,752.41,28.28,5,6.41,subject 141 A3.xlsx
,141,A3,3,79.67,18.22,0.3,6.55,7.56,753.09,5.77,31.08,753.09,28.37,7,9.09,subject 141 A3.xlsx
,141,A3,4,81.7,16.92,0.28,6.85,10.7,734.37,5.99,40.2,734.37,27.74,6,7.5,subject 141 A3.xlsx
,141,A3,5,80.8,17.56,0.29,3.41,5.27,742.61,5.61,30.97,742.61,27.23,6,7.59,subject 141 A3.xlsx
,141,A3,6,80.7,17.71,0.3,4.77,5.63,743.48,5.78,27.67,743.48,27.49,6,7.69,subject 141 A3.xlsx
,141,A3,7,83.98,13.01,0.22,5.43,7.07,714.47,6.42,31.51,714.47,26.8,5,6.1,subject 141 A3.xlsx
,141,A3,8,80.19,16.32,0.27,6.06,7.98,748.19,5.53,28.04,748.19,24.03,2,2.53,subject 141 A3.xlsx
,141,A3,9,77.24,17.95,0.3,2.52,2.63,776.76,5.59,27.62,776.76,29.87,4,12.5,subject 141 A3.xlsx
,141,A4,1,83.36,7.83,0.13,9.16,16.97,719.77,6.62,60.62,719.77,28.99,5,6.17,subject 141 A4.xlsx
,141,A4,2,83.25,10.7,0.18,7.22,14.24,720.71,6.56,63.58,720.71,30.77,12,14.81,subject 141 A4.xlsx
,141,A4,3,82.68,16.62,0.28,13.29,23.27,725.66,6.19,75.01,725.66,31.14,7,8.64,subject 141 A4.xlsx
,141,A4,4,74.96,14.29,0.24,8.6,15.43,800.43,6.78,54.62,800.43,40.27,16,21.92,subject 141 A4.xlsx
,141,A4,5,77.99,17.72,0.3,13.36,30.33,769.32,6.15,36.66,769.32,32.56,11,14.47,subject 141 A4.xlsx
,141,A4,6,77.41,15.92,0.27,2.07,4.5,775.13,5.99,42.96,775.13,31.86,6,8,subject 141 A4.xlsx
,141,A4,7,79.37,12.54,0.21,6.93,18.22,755.95,6.51,40.01,755.95,28.66,4,5.19,subject 141 A4.xlsx
,141,A4,8,79.27,12.04,0.2,19.11,55.19,756.9,6.71,52.87,756.9,35.07,10,12.99,subject 141 A4.xlsx
,141,A4,9,78,17.1,0.29,94.74,195.23,769.26,5.95,32.41,769.26,29.77,5,6.58,subject 141 A4.xlsx
,141,A4,10,81.55,18.04,0.3,11.32,16.99,735.74,6.05,32.3,735.74,25.11,2,2.5,subject 141 A4.xlsx
,142,A1,1,73.51,15.98,0.27,23.1,51.88,816.23,6.44,76.96,816.23,39.51,17,23.61,subject 142 A1.xlsx
,142,A1,2,72.69,15.61,0.26,39,59.36,825.41,6.07,43.07,825.41,32.92,4,5.71,subject 142 A1.xlsx
,142,A1,3,73.5,14.25,0.24,26.78,50.19,816.27,6.09,61.25,816.27,31.45,9,12.5,subject 142 A1.xlsx
,142,A1,4,74.44,15.2,0.25,58.24,76.66,805.99,6,42.45,805.99,27.31,3,4.17,subject 142 A1.xlsx
,142,A1,5,76.46,11.82,0.2,8.91,26.91,784.71,6.44,77.65,784.71,30.77,8,10.67,subject 142 A1.xlsx
,142,A1,6,71.54,14.34,0.24,62.84,73.93,838.71,6.27,37.25,838.71,33.01,8,11.59,subject 142 A1.xlsx
,142,A1,7,70.33,13.68,0.23,59.31,85.3,853.09,7.21,46.53,853.09,36.25,10,14.49,subject 142 A1.xlsx
,142,A1,8,74.31,11.78,0.2,28.17,66.13,807.48,6.06,57.41,807.48,26.81,4,5.56,subject 142 A1.xlsx
,142,A1,9,72.79,15.1,0.25,41.01,67.57,824.32,5.87,36.32,824.32,28.6,7,9.86,subject 142 A1.xlsx
,142,A1,10,70.3,13.27,0.22,37.78,76.54,853.43,7.55,69.35,853.43,50.76,21,30.88,subject 142 A1.xlsx
,142,A2,1,78.48,8.15,0.14,34.41,96.3,764.56,6.79,94.9,764.56,43.47,16,21.05,subject 142 A2.xlsx
,142,A2,2,66.89,13.72,0.23,26.69,52.81,897,6.21,59.49,897,29.84,8,12.31,subject 142 A2.xlsx
,142,A2,3,74.17,14.19,0.24,44.84,85.83,808.9,6.46,64.69,808.9,45.67,16,22.22,subject 142 A2.xlsx
,142,A2,4,69.47,16.04,0.27,96.59,103.2,863.68,6.19,39.61,863.68,32.96,10,14.71,subject 142 A2.xlsx
,142,A2,5,75.28,16.94,0.28,79.49,127.4,797.05,6.39,43.39,797.05,35.53,9,12.33,subject 142 A2.xlsx
,142,A2,6,71.56,16.34,0.27,130.67,169.48,838.44,6.44,50.3,838.44,36.98,11,15.71,subject 142 A2.xlsx
,142,A2,7,72.39,16.6,0.28,119.06,162.1,828.86,5.8,46.1,828.86,33.02,11,15.71,subject 142 A2.xlsx
,142,A2,8,78.57,16.74,0.28,79.12,144.3,763.63,5.87,44,763.63,26.09,5,6.49,subject 142 A2.xlsx
,142,A2,9,70.42,16.1,0.27,132.68,150.57,851.99,6.42,41.06,851.99,35.06,12,17.65,subject 142 A2.xlsx
,142,A2,10,74.42,16.07,0.27,170.09,201.16,806.27,6.14,37.96,806.27,32.36,10,13.89,subject 142 A2.xlsx
,142,A2,11,75.74,16.77,0.28,120.6,144.55,792.2,6.02,41.45,792.2,31.25,6,8.11,subject 142 A2.xlsx
,142,A2,12,74.08,16.83,0.28,49.93,104.65,809.99,5.94,41.63,809.99,33.9,12,16.67,subject 142 A2.xlsx
,142,A2,13,71.32,16.52,0.28,70.48,126.16,841.28,6.21,60.62,841.28,42.06,16,22.86,subject 142 A2.xlsx
,142,A2,14,74.46,13.83,0.23,91.98,109.08,805.82,6.85,64.05,805.82,41.17,16,22.22,subject 142 A2.xlsx
,142,A2,15,81.5,14.92,0.25,78.63,150.57,736.23,7.11,58.33,736.23,38.31,14,17.5,subject 142 A2.xlsx
,142,A2,16,76.11,7.76,0.13,12.82,20.07,788.32,6.04,132.83,788.32,33.98,5,18.52,subject 142 A2.xlsx
,142,A3,1,69.8,16.1,0.27,96.24,104.32,859.55,6.2,39.23,859.55,33.05,10,14.71,subject 142 A3.xlsx
,142,A3,2,75.21,16.98,0.28,84.51,135.5,797.77,6.45,44.45,797.77,36.59,12,16.44,subject 142 A3.xlsx
,142,A3,3,71.65,16.3,0.27,138.18,169.7,837.44,6.4,50.03,837.44,39.3,11,15.94,subject 142 A3.xlsx
,142,A3,4,72.48,16.67,0.28,129.96,164.9,827.82,5.87,44.55,827.82,32.83,11,15.49,subject 142 A3.xlsx
,142,A3,5,78.42,16.7,0.28,76.06,143.07,765.12,6.04,48.97,765.12,25.68,4,5.26,subject 142 A3.xlsx
,142,A3,6,70.63,16.17,0.27,129.26,150.16,849.53,6.4,39.57,849.53,35.12,12,17.39,subject 142 A3.xlsx
,142,A3,7,74.54,16.16,0.27,159.08,199.94,804.9,6.13,37.94,804.9,32.51,10,13.89,subject 142 A3.xlsx
,142,A3,8,75.66,16.74,0.28,120.06,147.71,793.01,6.06,42.43,793.01,33.51,9,12.16,subject 142 A3.xlsx
,142,A3,9,73.99,16.86,0.28,57.19,110.97,810.96,6.04,44.46,810.96,36.17,14,19.44,subject 142 A3.xlsx
,142,A3,10,71.66,16.42,0.27,68.26,130.36,837.3,6.35,57.89,837.3,41.72,15,21.74,subject 142 A3.xlsx
,142,A3,11,74.87,13.78,0.23,92.54,113,801.38,6.92,64.89,801.38,41.62,17,23.29,subject 142 A3.xlsx
,142,A3,12,81.43,8.64,0.14,70.17,121.38,736.83,7.11,58.17,736.83,38.22,14,17.5,subject 142 A3.xlsx
,142,A3,13,75.02,12.6,0.21,5.74,13.87,799.8,6.97,135.79,799.8,34.11,5,20.83,subject 142 A3.xlsx
,142,A4,1,69.35,14.82,0.25,53.69,88.95,865.15,6.46,86.24,865.15,46.82,14,20.9,subject 142 A4.xlsx
,142,A4,2,69.42,6.77,0.11,37.94,38.58,864.3,6.78,81.59,864.3,49.16,19,27.94,subject 142 A4.xlsx
,142,A4,3,74.01,14.17,0.24,22.9,51.57,810.75,6.84,78.43,810.75,46.77,19,26.39,subject 142 A4.xlsx
,142,A4,4,71.45,13.5,0.22,40.42,75.91,839.79,6.7,67.24,839.79,37.91,10,14.49,subject 142 A4.xlsx
,142,A4,5,72.83,15.8,0.26,77.47,126.24,823.79,5.93,33.52,823.79,26.94,3,4.23,subject 142 A4.xlsx
,142,A4,6,73.15,15.44,0.26,37.26,92.24,820.24,5.62,65.91,820.24,35.58,12,16.9,subject 142 A4.xlsx
,142,A4,7,75.35,14.56,0.24,67.78,119.43,796.31,6.27,60.66,796.31,25.78,5,6.85,subject 142 A4.xlsx
,142,A4,8,74.11,15.99,0.27,100.08,129.64,809.56,6.21,54.46,809.56,32.29,9,12.5,subject 142 A4.xlsx
,142,A4,9,69.47,14.99,0.25,60.44,95.76,863.74,6.24,38.43,863.74,35.31,10,14.71,subject 142 A4.xlsx
,142,A4,10,72.26,13.23,0.22,60.23,76.62,830.28,6.58,75.88,830.28,38.44,11,15.71,subject 142 A4.xlsx
,143,A1,1,81.45,17.18,0.29,45.21,60.15,736.64,4.89,35.36,736.64,20.97,4,5,subject 143 A1.xlsx
,143,A1,2,84.92,13.51,0.23,41.74,91.85,706.56,4.53,36.12,706.56,15.04,0,0,subject 143 A1.xlsx
,143,A1,3,88.85,16.35,0.27,83.36,101.24,675.33,4.34,36.47,675.33,18.68,0,0,subject 143 A1.xlsx
,143,A1,4,83.09,17.32,0.29,26.78,69.28,722.1,4.42,26.5,722.1,17.87,2,2.47,subject 143 A1.xlsx
,143,A1,5,82.51,11.43,0.19,28.27,47.89,727.21,4.86,67.33,727.21,25.99,5,6.25,subject 143 A1.xlsx
,143,A1,6,83.77,15.16,0.25,73.89,106.28,716.23,4.27,27.88,716.23,16.85,1,1.22,subject 143 A1.xlsx
,143,A1,7,84.55,15.83,0.26,76.65,108.51,709.65,5.56,50.39,709.65,24.32,4,4.88,subject 143 A1.xlsx
,143,A1,8,82.34,15.75,0.26,35.16,61.66,728.71,5.1,49.09,728.71,23.11,2,2.47,subject 143 A1.xlsx
,143,A1,9,81.39,15.03,0.25,64.22,116.73,737.19,5.83,39.33,737.19,24.4,3,3.8,subject 143 A1.xlsx
,143,A1,10,79.5,16.57,0.28,29.49,70.5,754.75,5.81,52.84,754.75,29.74,5,6.41,subject 143 A1.xlsx
,143,A2,1,85.45,9.63,0.16,35.08,75.86,702.18,5.87,60.27,702.18,23.73,3,3.61,subject 143 A2.xlsx
,143,A2,2,87.65,9.3,0.15,29.43,74.48,684.57,5.45,45.21,684.57,22.4,3,3.49,subject 143 A2.xlsx
,143,A2,3,88.03,7.55,0.13,18,36.61,681.6,5.12,30.94,681.6,16.33,0,0,subject 143 A2.xlsx
,143,A2,4,86.02,8.11,0.14,46.21,82.59,697.52,6.54,57.04,697.52,28.16,6,7.14,subject 143 A2.xlsx
,143,A2,5,83.42,10.17,0.17,31.46,63.69,719.27,5.04,37.27,719.27,21.11,3,3.7,subject 143 A2.xlsx
,143,A2,6,79.04,14.74,0.25,54.8,67.96,759.14,5.86,52.19,759.14,25.7,3,3.9,subject 143 A2.xlsx
,143,A2,7,81.2,14.29,0.24,22.75,35.47,738.89,5.31,52.83,738.89,27.05,5,6.33,subject 143 A2.xlsx
,143,A2,8,86.31,6.93,0.12,26.8,38.28,695.15,6.27,61.61,695.15,32.04,6,7.06,subject 143 A2.xlsx
,143,A2,9,82.81,16.13,0.27,49.29,54.96,724.55,5.37,54.63,724.55,26.75,5,6.17,subject 143 A2.xlsx
,143,A2,10,80.52,9.46,0.16,33,69.05,745.18,6.53,61.68,745.18,26.79,5,6.41,subject 143 A2.xlsx
,143,A2,11,84.72,7.91,0.13,23.07,62.39,708.23,6.7,75.85,708.23,31.61,7,8.43,subject 143 A2.xlsx
,143,A2,12,79.87,12.24,0.2,47.84,88.55,751.19,5.93,48.08,751.19,25.58,4,5.13,subject 143 A2.xlsx
,143,A2,13,83.79,15.09,0.25,39.16,65.55,716.05,5.98,38.53,716.05,23.73,3,3.66,subject 143 A2.xlsx
,143,A2,14,85.81,10.35,0.17,6.24,10.15,699.22,4.94,65.4,699.22,24.59,2,5,subject 143 A2.xlsx
,143,A3,1,85.44,16.21,0.27,32.21,56.93,702.25,4.34,30.82,702.25,18.26,0,0,subject 143 A3.xlsx
,143,A3,2,80.97,13.87,0.23,21.68,45.36,741.04,4.98,46.22,741.04,23.73,4,5.06,subject 143 A3.xlsx
,143,A3,3,79.55,14.76,0.25,36.97,70.5,754.21,5.79,52.16,754.21,27.11,5,6.49,subject 143 A3.xlsx
,143,A3,4,83.29,15.09,0.25,38.84,52.91,720.37,5.81,72.57,720.37,33.95,7,8.64,subject 143 A3.xlsx
,143,A3,5,84.92,15.29,0.25,15.59,44.16,706.54,5.44,42.68,706.54,24.79,3,3.61,subject 143 A3.xlsx
,143,A3,6,82.5,13.96,0.23,29.44,47.73,727.23,4.89,54.85,727.23,20.98,0,0,subject 143 A3.xlsx
,143,A3,7,83.57,6.95,0.12,27.98,42.55,717.93,6.69,76.64,717.93,32.33,8,9.76,subject 143 A3.xlsx
,143,A3,8,81.25,14.28,0.24,24.3,51.21,738.45,5.01,68.31,738.45,24.31,6,7.59,subject 143 A3.xlsx
,143,A3,9,81.76,15.73,0.26,47.28,68.39,733.89,5.34,43.85,733.89,24.73,2,2.5,subject 143 A3.xlsx
,143,A3,10,84.4,9.69,0.16,49.59,89.53,710.89,6.15,57.95,710.89,23.25,4,4.88,subject 143 A3.xlsx
,143,A4,1,86.41,10.15,0.17,29.68,79.54,694.34,5.68,48.9,694.34,21.8,5,5.88,subject 143 A4.xlsx
,143,A4,2,86.78,8.69,0.14,16.53,43.53,691.38,6.83,83.5,691.38,50.57,14,16.47,subject 143 A4.xlsx
,143,A4,3,85.38,6.8,0.11,47.59,71.91,702.71,5.91,49.98,702.71,21.37,2,2.41,subject 143 A4.xlsx
,143,A4,4,79.84,14.17,0.24,27.78,52.42,751.51,6.28,45.29,751.51,25.84,3,3.85,subject 143 A4.xlsx
,143,A4,5,86.5,16.83,0.28,27.58,48.64,693.66,4.78,46.63,693.66,18.72,2,2.35,subject 143 A4.xlsx
,143,A4,6,81.72,13.81,0.23,32.21,68.78,734.23,4.42,52.09,734.23,20.06,1,1.27,subject 143 A4.xlsx
,143,A4,7,85.81,16.26,0.27,72.94,94.76,699.21,4.17,43.8,699.21,19.02,3,3.57,subject 143 A4.xlsx
,143,A4,8,81.41,7.14,0.12,80.7,109.36,737,6.33,74.02,737,27.67,6,7.5,subject 143 A4.xlsx
,143,A4,9,85.83,16.04,0.27,30.11,45.2,699.02,5.13,29.13,699.02,18.47,2,2.41,subject 143 A4.xlsx
,143,A4,10,82.88,9.66,0.16,28.34,58.81,723.94,5.22,43.65,723.94,20.38,2,2.47,subject 143 A4.xlsx
,144,A1,1,66.15,20.91,0.35,17.81,19.84,907.09,6.5,38.15,907.09,54.68,31,48.44,subject 144 A1.xlsx
,144,A1,2,66.24,20.59,0.34,9.79,12.29,905.77,6.56,38.15,905.77,52.63,23,35.94,subject 144 A1.xlsx
,144,A1,3,70.85,20.25,0.34,6.32,11.78,846.83,6.47,51.68,846.83,50.2,27,39.13,subject 144 A1.xlsx
,144,A1,4,69.66,20.64,0.34,7.42,9.89,861.29,6.53,44.14,861.29,54.73,30,44.12,subject 144 A1.xlsx
,144,A1,5,72.62,21.07,0.35,3.67,5.35,826.19,6.13,64.65,826.19,52.51,33,46.48,subject 144 A1.xlsx
,144,A1,6,68.93,20.76,0.35,4.4,5.23,870.49,6.59,48.83,870.49,57.08,37,55.22,subject 144 A1.xlsx
,144,A1,7,72.08,20.71,0.35,5.15,6.61,832.35,6.6,48.26,832.35,59.61,37,52.86,subject 144 A1.xlsx
,144,A1,8,73.67,20.17,0.34,5.61,7.28,814.46,6.56,66.27,814.46,57.08,35,49.3,subject 144 A1.xlsx
,144,A1,9,72.04,21.11,0.35,6.63,6.86,832.85,7.23,70.03,832.85,71.76,36,51.43,subject 144 A1.xlsx
,144,A1,10,69.89,20.02,0.33,4.49,5.62,858.51,6.67,54.55,858.51,59.68,36,52.94,subject 144 A1.xlsx
,144,A2,1,77.51,20.75,0.35,6.04,9.33,774.12,6.99,70.07,774.12,64.62,41,53.95,subject 144 A2.xlsx
,144,A2,2,73.53,19.48,0.32,18.21,30.31,816.01,7.19,84.31,816.01,72.35,45,63.38,subject 144 A2.xlsx
,144,A2,3,67.74,21.69,0.36,4.45,7.68,885.69,6.6,55.89,885.69,65.43,39,59.09,subject 144 A2.xlsx
,144,A2,4,68.29,18.08,0.3,3.56,4.77,878.63,6.84,85.71,878.63,63.08,37,56.06,subject 144 A2.xlsx
,144,A2,5,64.19,19.99,0.33,4.39,6.24,934.76,7.26,55.2,934.76,80.28,37,59.68,subject 144 A2.xlsx
,144,A2,6,68.51,20.44,0.34,3.83,5.97,875.78,7,54.59,875.78,72.36,39,59.09,subject 144 A2.xlsx
,144,A2,7,69.25,19.49,0.32,2.79,5.31,866.43,7.18,60.32,866.43,74.62,46,67.65,subject 144 A2.xlsx
,144,A2,8,67.89,19.26,0.32,3.92,5.02,883.75,7.09,65.83,883.75,72.92,47,71.21,subject 144 A2.xlsx
,144,A2,9,64.18,18.44,0.31,3.56,5.41,934.84,7.55,64.42,934.84,76.86,39,62.9,subject 144 A2.xlsx
,144,A2,10,67.63,20.41,0.34,3.12,4.16,887.23,6.72,50.02,887.23,61.62,35,53.85,subject 144 A2.xlsx
,144,A2,11,73.02,19.76,0.33,2.14,4.4,821.69,6.74,60.48,821.69,59.04,35,49.3,subject 144 A2.xlsx
,144,A2,12,72.01,20.62,0.34,3.58,5.74,833.17,6.88,61.15,833.17,69.25,40,57.14,subject 144 A2.xlsx
,144,A2,13,72.08,20.68,0.34,3.8,4.37,832.37,6.8,81.62,832.37,60.74,37,52.86,subject 144 A2.xlsx
,144,A2,14,78.2,21.23,0.35,5.27,9.05,767.23,6.47,74.7,767.23,46.38,23,30.26,subject 144 A2.xlsx
,144,A2,15,76.94,20.82,0.35,2.9,3.25,779.83,6.33,70.7,779.83,53.31,24,32,subject 144 A2.xlsx
,144,A2,16,71.61,20.91,0.35,2.81,3.28,837.86,6.94,73,837.86,63.04,37,52.86,subject 144 A2.xlsx
,144,A2,17,74.62,20.38,0.34,2.43,3.37,804.03,6.91,69.97,804.03,56.8,34,46.58,subject 144 A2.xlsx
,144,A2,18,74.42,8.83,0.15,3.12,6.21,806.25,6.07,79.18,806.25,56.46,31,43.06,subject 144 A2.xlsx
,144,A2,19,66.59,18.95,0.32,11.05,19.91,901.05,6.73,70.04,901.05,70.53,40,62.5,subject 144 A2.xlsx
,144,A2,20,64.5,19.77,0.33,12.14,13.83,930.27,6.79,59.75,930.27,68.76,41,65.08,subject 144 A2.xlsx
,144,A2,21,70.65,22.15,0.37,8.18,15.09,849.23,6.18,60.66,849.23,63.18,36,52.94,subject 144 A2.xlsx
,144,A2,22,68.32,17.6,0.29,2.05,5.51,878.16,7.4,68.09,878.16,77.07,40,59.7,subject 144 A2.xlsx
,144,A2,23,65.4,19.68,0.33,2.85,3.73,917.37,7.18,56.2,917.37,75.09,36,57.14,subject 144 A2.xlsx
,144,A2,24,66.29,4.95,0.08,43.08,29.39,905.15,5.76,48.24,905.15,74.31,5,41.67,subject 144 A2.xlsx
,144,A3,1,64.39,18.94,0.32,4.71,6.04,931.78,7.17,59.73,931.78,78.47,36,58.06,subject 144 A3.xlsx
,144,A3,2,67.65,19.81,0.33,4.79,5.47,886.9,7.26,58.44,886.9,72.48,41,62.12,subject 144 A3.xlsx
,144,A3,3,69.46,20.78,0.35,3.02,5.54,863.8,6.99,58.87,863.8,74.02,43,63.24,subject 144 A3.xlsx
,144,A3,4,67.22,19.2,0.32,5,5.64,892.55,7.23,61.96,892.55,72.84,48,73.85,subject 144 A3.xlsx
,144,A3,5,65.8,18.99,0.32,5.1,5.5,911.92,7.47,69,911.92,80.34,42,66.67,subject 144 A3.xlsx
,144,A3,6,66.16,20.34,0.34,2.17,3.76,906.92,6.76,59.69,906.92,61.21,33,50.77,subject 144 A3.xlsx
,144,A3,7,70.98,20.29,0.34,3.42,4.49,845.31,6.77,58.85,845.31,60.44,37,53.62,subject 144 A3.xlsx
,144,A3,8,74.15,21.79,0.36,3.77,7.17,809.15,6.8,52.68,809.15,64.99,38,52.78,subject 144 A3.xlsx
,144,A3,9,68.74,20.47,0.34,3.38,4.63,872.91,6.92,51.3,872.91,68.04,43,64.18,subject 144 A3.xlsx
,144,A3,10,81.16,7.65,0.13,7.18,17.03,739.31,6.16,60.69,739.31,39.01,16,20.25,subject 144 A3.xlsx
,144,A3,11,74.61,20.4,0.34,2.97,4.56,804.19,6.87,75.53,804.19,58.44,28,38.89,subject 144 A3.xlsx
,144,A3,12,72.07,20.41,0.34,2.05,3.03,832.51,7.07,75.5,832.51,62.58,38,54.29,subject 144 A3.xlsx
,144,A3,13,74.98,20.94,0.35,3.18,3.64,800.19,6.67,71.33,800.19,53.84,28,38.36,subject 144 A3.xlsx
,144,A3,14,75.65,20.31,0.34,1.28,3.58,793.16,6.79,78.24,793.16,55.31,29,39.19,subject 144 A3.xlsx
,144,A3,15,67.11,7.38,0.12,14.73,32.85,894.05,6.54,72.09,894.05,69.16,40,61.54,subject 144 A3.xlsx
,144,A3,16,64.23,19.93,0.33,15.32,16.24,934.13,6.92,56.27,934.13,72.74,42,67.74,subject 144 A3.xlsx
,144,A3,17,70.44,20.41,0.34,6.33,10.19,851.84,6.5,62.86,851.84,59.1,37,53.62,subject 144 A3.xlsx
,144,A3,18,68.92,19.53,0.33,4,7.05,870.63,7.24,62.38,870.63,73.31,39,58.21,subject 144 A3.xlsx
,144,A3,19,65.47,19.62,0.33,2.76,3.58,916.42,7.06,61.11,916.42,78.54,36,57.14,subject 144 A3.xlsx
,144,A3,20,65.62,19.93,0.33,1.62,1.75,914.39,6.67,46.61,914.39,70.8,15,55.56,subject 144 A3.xlsx
,144,A4,1,67.57,19.99,0.33,3.44,3.77,887.97,7.01,54.11,887.97,74.05,44,66.67,subject 144 A4.xlsx
,144,A4,2,69.9,18.57,0.31,2.17,3.63,858.36,7.21,88.25,858.36,70.78,37,54.41,subject 144 A4.xlsx
,144,A4,3,67.01,18.67,0.31,2.83,3.33,895.39,7.33,57.56,895.39,74.51,45,69.23,subject 144 A4.xlsx
,144,A4,4,68.16,19.65,0.33,3.7,4.27,880.24,7.14,54.71,880.24,74.16,45,68.18,subject 144 A4.xlsx
,144,A4,5,66.63,19.12,0.32,3.04,3.2,900.52,6.95,57.27,900.52,69.61,37,56.92,subject 144 A4.xlsx
,144,A4,6,69.37,20.5,0.34,1.47,2.55,864.93,6.38,60.38,864.93,60.84,36,53.73,subject 144 A4.xlsx
,144,A4,7,71.14,19.89,0.33,2.76,3.87,843.44,6.87,75.38,843.44,60.31,38,54.29,subject 144 A4.xlsx
,144,A4,8,67.01,19.59,0.33,2.94,3.81,895.36,7.21,56.52,895.36,74.14,40,61.54,subject 144 A4.xlsx
,144,A4,9,69.03,20.65,0.34,31.69,46.26,869.24,7.08,75.78,869.24,72.68,40,60.61,subject 144 A4.xlsx
,144,A4,10,67.97,20.35,0.34,5.35,7.21,882.81,6.66,97.62,882.81,59.31,33,50,subject 144 A4.xlsx
,145,A1,1,80.39,19.61,0.33,1.69,3.93,746.32,6.52,76.42,746.32,57.55,24,30.77,subject 145 A1.xlsx
,145,A1,2,74.71,19.22,0.32,2.55,4.97,803.12,6.3,52.44,803.12,50.75,26,35.62,subject 145 A1.xlsx
,145,A1,3,75.78,19.24,0.32,4.23,5.24,791.72,6.73,46.63,791.72,49.57,27,36.99,subject 145 A1.xlsx
,145,A1,4,80.43,19.09,0.32,5.22,6.15,745.99,6.24,38.99,745.99,48.99,22,28.21,subject 145 A1.xlsx
,145,A1,5,79.31,18.3,0.31,2.17,4.2,756.54,6.7,59.54,756.54,67.29,27,35.06,subject 145 A1.xlsx
,145,A1,6,79.69,20.56,0.34,1.55,2.83,752.91,6.03,70.04,752.91,65.08,30,38.46,subject 145 A1.xlsx
,145,A1,7,89.26,19.14,0.32,4.82,7.21,672.19,5.17,42.84,672.19,31.51,9,10.34,subject 145 A1.xlsx
,145,A1,8,81.63,19.21,0.32,3.24,5.5,735.06,5.63,37.07,735.06,38.84,12,15,subject 145 A1.xlsx
,145,A1,9,79.04,19.12,0.32,5.51,5.99,759.14,6.32,57.83,759.14,63.72,22,28.57,subject 145 A1.xlsx
,145,A1,10,78.96,20.03,0.33,4.83,7.09,759.86,6.37,57.41,759.86,57.34,28,36.36,subject 145 A1.xlsx
,145,A2,1,84.42,22.41,0.37,1.02,2.6,710.74,5.97,61.35,710.74,40.46,17,20.48,subject 145 A2.xlsx
,145,A2,2,79.76,20.05,0.33,6.06,6.69,752.26,5.97,38.19,752.26,46.08,19,24.68,subject 145 A2.xlsx
,145,A2,3,77.29,17.21,0.29,3.23,5.43,776.34,7.05,86.29,776.34,63.55,36,47.37,subject 145 A2.xlsx
